vessel_id,received_time_utc,latitude,longitude
5091,39:42.0,4.005478,7.809483
5091,20:11.0,4.00005,7.797598
5291,24:59.0,1.19675,103.5783
5091,27:47.0,11.03308,-21.42702
5091,20:00.0,4.004786,7.81017
5091,15:27.0,4.00446,7.80915
5091,46:44.0,38.96254,-75.195108
5091,31:00.0,4.005825,7.812312
5091,18:00.0,0.47471,3.760717
5091,27:58.0,11.03346,-21.42755
5091,06:00.0,0.473778,3.588665
5091,47:33.0,4.007038,7.818685
5091,03:34.0,3.978448,7.82646
5091,08:43.0,3.992548,7.82161
5091,37:00.0,4.005805,7.810562
5091,43:37.0,11.06587,-21.47187
5091,33:37.0,11.04517,-21.44367
5091,10:05.0,26.081815,-49.697608
4378,49:18.0,17.715517,57.3447
5091,47:56.0,4.00329,7.80509
5091,37:27.0,11.05312,-21.45447
5091,07:44.0,4.001973,7.802955
5091,15:44.0,4.001908,7.805702
4378,47:02.0,14.6122,42.12065
5091,20:33.0,4.001865,7.806997
5291,32:59.0,1.223283,103.488
5091,27:48.0,11.15547,-21.59546
5291,59:07.0,1.190667,103.609767
5091,57:25.0,10.970803,-21.340317
4378,03:46.0,23.420883,38.273883
5291,19:47.0,1.1946,103.586117
5091,17:46.0,11.01254,-21.398347
5291,26:36.0,1.196983,103.577533
5091,40:17.0,3.96019,7.81667
5091,23:06.0,3.95944,7.82
5291,57:59.0,1.20967,103.53432
4378,55:44.0,25.35465,56.54333
5091,57:50.0,11.09484,-21.51153
5091,11:00.0,0.4745,3.569643
5091,12:00.0,0.475815,3.346793
5091,25:14.0,3.961337,7.816757
5091,16:07.0,3.96343,7.823248
5091,25:16.0,3.96134,7.81676
5091,19:00.0,26.35022,-50.39001
5091,59:48.0,11.09886,-21.51707
5091,03:38.0,11.10659,-21.52779
5091,58:16.0,3.96179,7.81618
5091,07:18.0,11.11402,-21.53787
5091,47:05.0,38.96242,-75.19544
4378,00:57.0,25.35467,56.54327
5291,00:49.0,10.00438,108.05593
5091,49:16.0,3.961598,7.816275
5291,27:50.0,1.22135,103.49393
5091,27:59.0,11.15581,-21.59593
5091,13:06.0,11.1258,-21.55411
5091,16:47.0,11.13331,-21.56424
5091,32:32.0,3.958518,7.816722
4378,05:06.0,25.35477,56.54317
5091,23:07.0,11.14611,-21.58208
5091,13:00.0,3.961348,7.816713
4378,19:50.0,26.312067,53.7171
4378,14:00.0,26.4238,53.46845
5091,40:13.0,3.960185,7.816673
5091,55:26.0,0.475848,3.842762
4378,23:18.0,17.308367,56.792883
5091,47:28.0,11.07369,-21.48274
5091,29:21.0,0.474963,3.501567
5291,27:40.0,1.19778,103.5749
5091,19:00.0,26.26569,-50.17256
5091,22:33.0,3.9597,7.820292
5091,53:47.0,11.08663,-21.50037
4378,20:10.0,25.35482,56.54337
5091,10:58.0,38.9624,-75.1955
4378,03:33.0,26.2303,54.104783
5091,53:27.0,11.20753,-21.66847
5091,55:15.0,3.96111,7.81695
4378,26:12.0,26.11218,55.12095
5091,09:13.0,25.55651,-79.59185
5291,57:31.0,1.23437,103.45155
5091,29:00.0,26.36312,-50.42301
4378,58:01.0,23.4324,38.27947
5091,36:48.0,11.29908,-21.79496
5091,58:08.0,11.21709,-21.68168
5091,12:48.0,11.24749,-21.72348
5091,17:28.0,11.25741,-21.73742
5091,23:28.0,11.2704,-21.75527
5091,56:05.0,38.96244,-75.1954
5091,28:09.0,11.28056,-21.76903
4378,11:20.0,25.35487,56.54317
5091,43:00.0,0.476083,2.80631
5091,02:06.0,38.96247,-75.19543
5091,32:47.0,11.1655,-21.60971
5091,42:00.0,0.475805,3.240223
5091,49:10.0,3.961133,7.816887
5091,37:19.0,11.17461,-21.62257
5091,25:12.0,3.96122,7.816977
5091,16:19.0,3.96058,7.81731
5091,56:06.0,11.091482,-21.506883
5291,02:06.0,1.21095,103.53
4378,07:45.0,17.22655,56.683267
4378,34:51.0,18.525683,58.443517
5091,35:29.0,0.475942,3.2624
5091,43:37.0,11.18755,-21.64053
5091,44:29.0,0.475957,3.230228
5091,25:16.0,3.96122,7.81698
5091,07:14.0,3.961035,7.81716
5091,32:47.0,11.29034,-21.78314
4378,47:11.0,26.14335,54.722783
5091,49:12.0,3.96115,7.817012
5091,01:14.0,3.961222,7.816952
5091,22:14.0,3.960995,7.817075
5291,21:56.0,1.218733,103.501617
5091,20:05.0,11.14008,-21.57356
5091,12:00.0,0.47516,2.914245
4378,56:52.0,26.10188,55.23552
5091,47:27.0,11.19535,-21.65141
5091,55:17.0,3.96068,7.81727
5291,43:06.0,1.227717,103.474483
5091,09:00.0,0.476098,2.714793
5291,26:20.0,1.24757,103.40788
5291,22:59.0,1.196017,103.5809
5091,55:13.0,3.96068,7.817272
4378,25:03.0,23.4326,38.283
5091,52:58.0,11.3339,-21.8433
5091,27:39.0,11.40442,-21.94044
5091,07:12.0,3.960605,7.817348
5091,58:08.0,11.34491,-21.85852
5091,59:06.0,11.34704,-21.86152
4378,56:52.0,26.09513,55.46263
4378,26:33.0,26.1098,55.577
5091,02:40.0,11.35481,-21.87145
4378,42:52.0,-30.470617,10.012733
5091,23:00.0,38.96251,-75.19544
5091,05:19.0,11.35992,-21.87922
5091,11:28.0,11.37277,-21.89626
5091,33:00.0,0.476037,2.628533
4378,56:41.0,26.10048,55.69593
4378,47:26.0,23.432183,38.2784
5091,28:11.0,3.960553,7.817405
5091,20:45.0,11.264698,-21.747138
5291,13:49.0,1.241383,103.427983
5091,24:08.0,0.47547,2.873345
4378,12:54.0,-29.5373,31.72983
5091,05:00.0,0.475997,2.51291
5091,55:11.0,3.960685,7.817313
5091,48:00.0,0.474785,2.355517
5091,17:28.0,11.38459,-21.91305
5091,21:29.0,11.39268,-21.92375
4378,54:21.0,23.4318,38.28752
5091,28:10.0,11.40546,-21.94176
5291,25:39.0,10.02733,108.04345
4378,27:16.0,26.07582,55.82863
5091,42:58.0,11.31242,-21.81322
5091,46:38.0,11.32033,-21.82436
4378,28:19.0,25.35475,56.5434
5091,16:00.0,0.475708,2.470987
4378,27:11.0,26.08738,55.7964
4378,57:11.0,26.07597,55.82845
4378,27:01.0,26.09,55.34935
4378,27:22.0,26.245183,53.966467
5091,49:00.0,3.960695,7.817338
4378,57:12.0,26.09828,55.83457
4378,27:02.0,26.18805,55.85563
5091,31:10.0,11.41138,-21.94997
5091,02:00.0,0.47425,2.30485
4378,33:11.0,25.35475,56.54337
5091,08:23.0,0.476098,2.714793
5091,35:01.0,38.9625,-75.19555
5091,34:59.0,11.41903,-21.96061
4378,25:56.0,14.30465,42.224467
5091,59:10.0,26.238115,-50.101408
5091,41:29.0,11.43222,-21.97859
5091,59:15.0,3.956608,7.816112
5091,10:00.0,0.472383,2.058977
5091,02:34.0,3.955123,7.820199
5091,06:00.0,3.958875,7.824135
5091,47:50.0,11.445,-21.99647
5091,09:55.0,3.96605,7.82579
5091,51:00.0,26.3925,-50.50019
5091,31:13.0,3.96039,7.81744
5091,53:47.0,11.45738,-22.01328
4378,11:34.0,26.07595,55.828567
5291,28:09.0,1.3088,103.32877
4378,27:23.0,26.3313,56.00377
4378,21:12.0,23.43083,38.29163
5091,57:17.0,11.4645,-22.02344
5091,58:10.0,11.4662,-22.02586
5091,21:00.0,26.43397,-50.60682
5091,40:32.0,4.006973,7.809857
5291,00:50.0,10.10437,108.0344
4378,56:43.0,26.38028,56.1041
5091,03:37.0,11.47746,-22.04155
5091,41:45.0,11.309957,-21.80966
5291,55:57.0,1.269567,103.36935
5091,16:42.0,11.49932,-22.07185
5091,12:52.0,25.54584,-79.59167
5091,17:00.0,0.473743,2.251723
5091,14:37.0,4.016205,7.81094
5091,37:14.0,3.960787,7.816598
5091,06:59.0,11.4844,-22.0509
5091,22:56.0,11.395582,-21.92772
5291,06:48.0,1.283183,103.355083
5091,55:14.0,3.96069,7.81731
5091,34:14.0,3.960333,7.817442
5091,12:48.0,11.49615,-22.06748
5091,14:05.0,38.96243,-75.19543
5091,24:00.0,4.013673,7.802125
5091,32:28.0,11.53651,-22.12384
4378,57:23.0,26.2825,55.90282
5091,37:37.0,11.54696,-22.13842
5091,42:37.0,11.55724,-22.15242
4378,13:30.0,25.8719,56.87153
4378,12:02.0,26.07595,55.828567
4378,46:39.0,25.3549,56.54342
4378,37:09.0,25.78183,56.86473
5091,47:38.0,11.56746,-22.1664
4378,02:37.0,16.7058,55.975233
5091,47:02.0,38.96244,-75.19553
5291,28:12.0,1.38317,103.2523
5091,53:48.0,11.57981,-22.18393
5091,57:28.0,11.58751,-22.19415
4378,41:33.0,26.44815,56.2631
4378,49:56.0,26.46105,56.292
5091,07:38.0,11.60841,-22.22296
4378,17:36.0,25.85637,56.87139
4378,08:49.0,25.89142,56.8704
4378,42:51.0,25.75705,56.8616
4378,22:43.0,25.83445,56.8703
4378,26:54.0,25.82053,56.86897
5091,58:20.0,11.58921,-22.19649
5091,02:38.0,11.59798,-22.20879
5291,58:09.0,1.34607,103.29098
5091,23:07.0,11.51738,-22.09715
5091,25:59.0,11.52332,-22.1052
4378,28:26.0,25.81313,56.8682
5091,27:48.0,11.52696,-22.11058
5291,57:51.0,25.32537,122.85417
5291,59:41.0,25.32008,122.8527
4378,59:32.0,25.27198,56.83948
5091,17:29.0,11.62864,-22.25096
5291,25:29.0,10.15307,108.0513
4378,02:26.0,25.1804,56.86537
5091,22:48.0,11.6396,-22.26621
4378,53:36.0,25.71647,56.85537
4378,46:57.0,25.74187,56.85928
5091,40:19.0,4.01145,7.796195
5091,01:00.0,4.003145,7.789523
5291,58:20.0,1.42147,103.21543
4378,01:48.0,25.68982,56.85355
4378,59:14.0,25.6955,56.85388
5091,38:00.0,0.474812,1.956912
5091,00:00.0,0.481675,1.439167
5291,03:50.0,25.30787,122.8495
5291,47:51.0,25.35457,122.8624
4378,08:58.0,25.66113,56.85395
4378,03:39.0,25.25878,56.83667
4378,13:03.0,25.64328,56.85528
4378,19:42.0,-29.54977,31.70667
4378,07:44.0,25.24425,56.83381
4378,17:18.0,25.63268,56.85639
5291,57:51.0,25.14553,122.81807
4378,58:20.0,25.35492,56.5435
5091,28:08.0,11.65064,-22.28152
5091,28:47.0,11.652,-22.28352
4378,55:49.0,25.18745,56.86573
5291,13:09.0,25.28037,122.844
5291,17:50.0,25.26627,122.8413
4378,11:52.0,25.23162,56.8325
4378,17:00.0,25.21823,56.83683
4378,06:32.0,25.17602,56.86695
5291,07:01.0,25.11728,122.8127
4378,22:56.0,25.6143,56.85843
4378,27:10.0,25.5983,56.86015
5291,03:38.0,25.12748,122.8147
4378,33:51.0,25.5727,56.8628
5091,33:47.0,11.66237,-22.29797
5091,05:00.0,26.49201,-50.76303
4378,23:41.0,25.2114,56.8472
4378,41:03.0,25.54513,56.86561
5091,37:18.0,11.66973,-22.30796
5091,43:09.0,11.68195,-22.32442
4378,46:44.0,25.52843,56.86741
4378,52:59.0,25.50117,56.87027
5291,23:09.0,25.25043,122.8383
4378,54:31.0,25.4964,56.8708
5291,26:52.0,25.23915,122.8364
5091,07:00.0,26.49542,-50.77289
4378,02:43.0,25.4683,56.87325
5291,13:41.0,25.097,122.8092
5091,47:49.0,11.69135,-22.33773
4378,27:52.0,25.21157,56.85182
4378,27:47.0,25.21173,56.85247
4378,33:25.0,25.21112,56.85965
4378,25:20.0,25.35437,56.54275
5291,27:50.0,25.2362,122.83587
4378,06:48.0,25.45327,56.87301
5091,54:05.0,11.580432,-22.184837
4378,13:32.0,25.4309,56.86954
5291,16:22.0,25.44352,122.8883
4378,17:39.0,25.41687,56.86692
5291,33:48.0,25.21792,122.8321
5291,37:00.0,25.20837,122.8303
5091,23:35.0,11.518382,-22.098513
5091,57:38.0,11.71118,-22.36577
4378,36:29.0,25.20875,56.86193
4378,21:25.0,25.837633,56.87055
4378,43:12.0,25.20077,56.86541
5091,42:00.0,0.480117,1.28787
5091,49:00.0,0.475558,3.867207
4378,23:27.0,25.21135,56.847483
5291,21:59.0,25.4285,122.881
4378,32:41.0,23.4304,38.29333
4378,23:47.0,25.39552,56.86299
5291,27:41.0,25.41265,122.87357
4378,57:00.0,25.35492,56.54353
5291,43:50.0,25.18757,122.8264
5291,47:20.0,25.17723,122.8243
4378,47:23.0,25.19585,56.86597
5291,27:20.0,25.41355,122.8739
5091,13:05.0,0.482725,1.609907
5291,28:21.0,1.45773,103.17858
5291,58:12.0,1.27313,103.36568
5291,33:21.0,25.39707,122.8703
4378,58:00.0,23.4295,38.297133
4378,34:11.0,23.42765,38.31332
5091,53:06.0,11.70217,-22.35279
4378,26:28.0,25.38657,56.86135
4378,33:08.0,25.36442,56.85721
5291,36:31.0,25.38773,122.8689
4378,52:42.0,25.1905,56.86595
4378,37:13.0,25.35072,56.85473
5291,53:31.0,25.15865,122.8206
5091,56:46.0,11.70943,-22.36332
4378,41:19.0,25.3414,56.8531
5291,59:20.0,25.14115,122.8172
5291,41:39.0,25.37272,122.8669
4378,47:36.0,25.31357,56.8482
4378,59:22.0,25.18383,56.86545
4378,51:42.0,25.2996,56.84535
5091,13:39.0,11.62067,-22.24009
5091,26:00.0,26.44097,-50.62501
5291,51:21.0,25.34442,122.8597
4378,57:16.0,25.27795,56.84075
5091,24:56.0,4.00184,7.78951
5091,15:16.0,11.74763,-22.41592
5291,17:19.0,24.89923,122.7794
5091,23:08.0,11.76389,-22.4385
5091,29:26.0,11.77713,-22.45673
5291,23:20.0,24.88093,122.7747
5091,24:26.0,11.643073,-22.270997
5291,27:10.0,24.86912,122.7717
5291,27:18.0,24.49182,122.664
5291,58:21.0,1.48983,103.14178
5291,25:21.0,1.51795,103.11143
5291,27:59.0,24.86657,122.77097
5091,10:47.0,11.73841,-22.40307
5291,58:00.0,24.58275,122.68723
4378,29:42.0,25.3543,56.54277
5291,32:59.0,24.8508,122.7665
5291,37:10.0,24.8384,122.7629
5291,59:51.0,24.57678,122.6856
5291,33:41.0,24.66012,122.7121
5091,33:48.0,11.78643,-22.46948
5291,43:09.0,24.8196,122.7576
5091,27:08.0,11.89976,-22.62663
5291,47:49.0,24.8051,122.753
5091,37:47.0,11.79476,-22.48123
5091,43:17.0,11.8066,-22.49738
5291,53:51.0,24.7863,122.7478
5091,18:00.0,37.96109,-73.87328
5291,59:52.0,24.76695,122.7426
5091,23:02.0,38.96245,-75.19566
5291,03:21.0,24.75648,122.7395
5291,28:02.0,24.48967,122.66345
5291,33:01.0,24.47463,122.6596
5291,58:01.0,24.77332,122.74418
5291,25:39.0,10.17572,108.08802
5291,00:59.0,10.17783,108.09443
5291,06:58.0,24.55397,122.68
5091,47:18.0,11.81502,-22.50916
5291,07:11.0,24.74437,122.7364
4378,02:12.0,25.35492,56.54339
5091,53:16.0,11.82776,-22.52698
5091,58:19.0,11.83841,-22.54162
5291,13:50.0,24.53243,122.6747
5091,24:25.0,26.357163,-50.408047
5291,13:00.0,24.72605,122.7314
5291,17:21.0,24.71248,122.7277
5091,29:28.0,11.90454,-22.63358
5091,58:47.0,11.83952,-22.54314
5291,23:42.0,24.69257,122.722
4378,05:55.0,25.35482,56.54323
5291,27:00.0,24.68205,122.7189
5091,03:48.0,11.85004,-22.55809
5291,37:41.0,24.4605,122.6557
5091,34:19.0,4.00292,7.789533
5291,28:01.0,24.67888,122.71793
4378,14:43.0,25.35453,56.54288
5291,17:01.0,25.08663,122.8078
4378,17:23.0,25.16873,56.8786
5291,23:49.0,25.06607,122.8051
4378,22:30.0,25.1658,56.88547
5091,59:01.0,38.96249,-75.19559
5091,57:06.0,11.710148,-22.364322
4378,19:35.0,25.16757,56.88127
5291,27:31.0,25.05478,122.8035
4378,13:16.0,25.171,56.8736
4378,27:42.0,25.16193,56.89483
4378,38:27.0,25.152117,56.920517
5091,08:37.0,11.8606,-22.57231
5291,27:50.0,25.05385,122.80338
5291,33:00.0,25.03792,122.801
4378,32:19.0,25.15845,56.90372
4378,37:26.0,25.15355,56.91665
5291,07:38.0,25.29617,122.8472
5291,37:31.0,25.02393,122.7994
5091,32:38.0,11.9111,-22.64263
5091,12:46.0,11.86926,-22.58448
5291,57:51.0,24.95977,122.79372
5091,11:00.0,26.50028,-50.78665
5291,43:19.0,25.00582,122.7987
4378,43:07.0,25.14793,56.93188
5291,17:30.0,24.52175,122.6721
4378,16:39.0,23.426783,38.309933
4378,47:15.0,25.14335,56.9448
5091,12:00.0,0.47958,1.179287
5091,09:37.0,11.736005,-22.399727
5091,11:01.0,38.96245,-75.19547
5291,47:50.0,24.99172,122.7978
4378,52:55.0,25.13678,56.96215
5291,53:41.0,24.97313,122.7963
5091,17:18.0,11.87887,-22.59777
5091,23:08.0,11.89107,-22.61503
5291,37:11.0,24.64935,122.7083
5091,36:58.0,11.92008,-22.65505
4378,38:31.0,25.15212,56.92052
4378,23:30.0,25.3544,56.54277
5091,03:08.0,11.72271,-22.38119
5291,03:30.0,24.94265,122.7901
5291,59:51.0,24.95393,122.7925
5291,23:50.0,24.50243,122.667
5091,07:07.0,11.73075,-22.3926
5091,12:47.0,11.74247,-22.40873
5291,43:40.0,24.62857,122.7015
5291,11:41.0,1.55585,103.05918
5291,57:09.0,1.54608,103.07592
5291,07:01.0,24.93113,122.7875
5291,47:10.0,24.61743,122.6976
5291,53:40.0,24.5968,122.6909
4378,18:46.0,25.167567,56.881267
5291,12:51.0,24.91348,122.7831
5291,42:50.0,24.44507,122.6518
5091,53:46.0,11.95451,-22.70295
5291,47:31.0,24.43123,122.6485
5291,53:00.0,24.41472,122.6441
5091,58:28.0,11.96419,-22.7163
5091,52:21.0,4.006137,7.788657
4378,56:44.0,25.35477,56.5432
5091,35:01.0,38.96259,-75.19559
5291,59:30.0,24.39578,122.6388
5091,37:00.0,26.53379,-50.87555
5091,26:00.0,0.47935,1.131887
5091,59:46.0,11.96686,-22.72013
5091,10:18.0,4.006152,7.78862
5291,03:41.0,24.383,122.6353
5091,03:18.0,11.97414,-22.73025
5091,07:49.0,11.98337,-22.74324
5091,13:00.0,26.58261,-51.00408
5291,07:18.0,24.37275,122.6323
5291,13:09.0,24.35567,122.6274
5291,17:30.0,24.34272,122.6239
5091,12:38.0,11.99319,-22.75701
5091,53:08.0,12.0768,-22.87237
4378,28:08.0,-5.776983,48.62365
5291,23:18.0,24.32565,122.6189
5091,15:00.0,26.5857,-51.01254
5291,03:30.0,24.56488,122.6828
5291,29:40.0,24.307,122.6133
5091,17:28.0,12.00329,-22.77095
5291,33:00.0,24.29717,122.6101
5291,37:10.0,24.28507,122.6068
5291,00:30.0,10.17197,108.06393
4378,39:00.0,25.35443,56.54277
5091,23:46.0,12.01639,-22.78893
5291,43:49.0,24.26565,122.6022
5291,47:10.0,24.25605,122.6051
5291,52:51.0,24.24457,122.6179
5091,16:25.0,4.00622,7.78855
5091,52:00.0,4.007297,7.787637
5091,27:18.0,12.02363,-22.79909
5291,58:09.0,24.39907,122.6397
5091,41:00.0,0.4786,1.077832
5291,28:09.0,24.31132,122.61482
4378,15:32.0,15.871817,54.869117
5291,58:10.0,24.23672,122.63472
5091,17:00.0,0.476425,0.950568
5091,05:22.0,0.479472,1.203152
5091,28:30.0,12.02599,-22.80237
4378,44:19.0,25.3546,56.54293
5091,33:48.0,12.03708,-22.81742
5291,59:50.0,24.23428,122.64
5091,32:17.0,11.783177,-22.465135
4378,49:06.0,17.038267,56.43505
5091,37:08.0,12.04389,-22.82694
4378,27:00.0,16.22995,55.33087
4378,36:26.0,15.967167,54.98765
5091,19:13.0,25.52743,-79.59113
5091,43:19.0,12.05651,-22.84446
5091,47:09.0,12.06435,-22.85541
5091,43:07.0,11.93291,-22.67233
4378,39:34.0,15.9594,54.97825
5091,50:25.0,0.479892,1.257508
4378,50:32.0,25.35472,56.54305
5091,25:05.0,11.89547,-22.620752
5091,47:38.0,11.94203,-22.68527
5091,24:00.0,0.476535,0.92416
5091,36:55.0,11.920085,-22.655048
4378,50:40.0,23.425017,38.335283
5091,20:05.0,12.008772,-22.778495
5091,37:19.0,12.29175,-23.17213
5091,23:08.0,12.13832,-22.9585
5091,32:58.0,12.15898,-22.98705
5091,36:48.0,12.16685,-22.99832
5091,50:00.0,26.63411,-51.14087
5091,55:00.0,26.63984,-51.15665
5091,42:48.0,12.17954,-23.01587
5091,47:38.0,12.18677,-23.02612
5091,47:00.0,0.478865,-0.211463
5091,00:00.0,0.477418,0.799605
5091,16:00.0,0.47794,0.324178
5091,52:38.0,12.2002,-23.04483
4378,02:05.0,25.35482,56.54347
5091,58:37.0,12.21258,-23.06225
5091,43:19.0,12.3042,-23.18951
5091,59:08.0,12.21364,-23.06381
5091,03:08.0,12.22186,-23.07529
5091,30:15.0,12.029815,-22.80755
5091,47:38.0,12.31334,-23.20181
4378,52:20.0,25.35473,56.54315
4378,23:23.0,-29.55617,31.69403
5091,06:39.0,12.229,-23.08525
5091,12:58.0,12.24201,-23.10316
5091,23:02.0,25.51634,-79.59091
5091,52:56.0,12.32414,-23.21717
5091,20:55.0,12.133935,-22.95218
4378,06:13.0,25.35485,56.54365
5091,17:47.0,12.25192,-23.11683
5091,18:00.0,0.48074,-0.105935
5091,25:00.0,0.480148,-0.133015
5091,22:47.0,12.26217,-23.13094
5091,28:37.0,12.27412,-23.14728
5091,58:29.0,12.08756,-22.88765
5091,20:00.0,26.59275,-51.03122
5091,59:37.0,12.09002,-22.89103
5091,49:00.0,0.477157,0.20767
5091,32:00.0,0.478478,0.055822
5091,03:00.0,12.09681,-22.90063
5091,09:28.0,12.11032,-22.91905
4378,31:31.0,14.112483,42.31565
4378,18:43.0,13.972517,42.375133
5091,12:58.0,12.11757,-22.92917
5091,43:52.0,26.383887,-50.477803
5091,33:38.0,12.28423,-23.16165
5091,55:06.0,26.479747,-50.729143
5291,22:50.0,10.17127,108.04853
5291,55:59.0,10.17025,108.02738
5091,16:48.0,12.12535,-22.94013
4378,01:20.0,15.628017,54.546767
5091,47:50.0,0.477067,0.839705
5091,27:42.0,25.50287,-79.59066
5091,23:38.0,12.5139,-23.48149
5091,58:39.0,12.33587,-23.23365
5091,57:00.0,0.478492,-0.245117
5091,11:00.0,0.478637,-0.2962
5091,16:59.0,12.37408,-23.28626
5091,23:10.0,12.38653,-23.30399
5091,19:00.0,0.477923,-0.325062
4378,28:20.0,25.35512,56.54443
5091,23:01.0,38.9629,-75.19527
5091,28:30.0,12.39756,-23.31926
5091,28:40.0,12.39789,-23.31974
5091,27:17.0,12.52159,-23.49247
5091,33:28.0,12.40775,-23.3338
5091,37:07.0,12.41551,-23.34444
5091,42:58.0,12.42765,-23.36178
5091,58:00.0,26.72455,-51.38332
5091,47:38.0,12.43771,-23.37531
5091,33:09.0,12.53401,-23.50969
5091,51:24.0,12.197642,-23.041252
5291,25:40.0,10.17027,108.00818
4378,38:32.0,25.35515,56.54432
4378,04:56.0,23.423467,38.336633
4378,48:07.0,23.412133,38.348333
5091,24:35.0,12.265847,-23.135992
5291,33:10.0,1.573383,103.038867
5091,16:00.0,0.476938,-0.526478
5091,33:00.0,0.476938,-0.587268
5091,02:06.0,38.96267,-75.19543
5091,52:48.0,12.44876,-23.39056
5091,37:07.0,12.54254,-23.52141
5091,43:28.0,12.55622,-23.54005
5091,58:48.0,12.46167,-23.40828
5091,55:05.0,12.328672,-23.223357
5091,03:37.0,12.47144,-23.4227
4378,11:02.0,25.35497,56.54408
5091,07:17.0,12.47933,-23.43344
5091,12:47.0,12.49082,-23.44969
5091,47:49.0,12.56557,-23.55309
4378,16:00.0,23.42297,38.27273
5091,25:27.0,12.391382,-23.310633
5091,17:47.0,12.50151,-23.4643
5091,59:06.0,12.33682,-23.235
5091,02:38.0,12.34425,-23.24507
4378,26:26.0,25.35508,56.54445
5091,13:38.0,12.36718,-23.27675
5091,58:57.0,12.72241,-23.77043
5091,03:47.0,12.73333,-23.78548
5291,26:00.0,10.17122,107.97298
5291,55:49.0,10.17452,107.97665
5091,07:17.0,12.74129,-23.79626
5291,49:41.0,1.795583,102.61
4378,58:20.0,25.35497,56.54397
5091,58:37.0,12.46127,-23.40767
5091,28:19.0,12.52364,-23.4954
5091,58:27.0,12.58874,-23.585435
5091,53:18.0,12.57771,-23.56966
5091,58:46.0,12.58939,-23.58634
5091,46:32.0,26.547015,-50.910912
5091,59:38.0,12.59127,-23.58897
5291,04:49.0,1.6414,102.957267
5091,03:38.0,12.60005,-23.60109
5091,09:28.0,12.61282,-23.61898
5091,13:28.0,12.62149,-23.63117
5291,13:38.0,1.7704,102.6645
5291,17:13.0,1.773717,102.6575
5291,56:00.0,10.17032,107.98967
5091,45:35.0,12.433425,-23.369443
5091,13:28.0,12.75504,-23.8153
5091,31:00.0,0.477245,-1.007313
5091,53:00.0,0.479873,1.246963
5091,00:00.0,0.477932,-1.327422
5091,29:03.0,25.49894,-79.59061
5091,17:57.0,12.501908,-23.464847
5291,52:49.0,1.693467,102.8398
5291,22:53.0,1.777817,102.6489
5091,17:07.0,12.62959,-23.64235
5091,46:05.0,0.477578,-1.062792
5091,59:02.0,38.96302,-75.19491
5091,23:07.0,12.64273,-23.66051
4378,46:41.0,23.419317,38.325083
5091,28:36.0,12.65486,-23.67703
5091,23:06.0,12.77666,-23.84504
5091,31:00.0,0.478273,-1.436962
5291,28:34.0,1.781383,102.6416
5291,30:06.0,1.78285,102.6385
5091,28:47.0,12.65523,-23.67754
5091,33:36.0,12.66576,-23.69233
5091,35:01.0,38.963,-75.19518
4378,44:42.0,25.3551,56.54415
5091,37:28.0,12.67416,-23.70432
5091,36:00.0,26.77608,-51.52173
5291,42:59.0,1.791483,102.6193
5291,47:38.0,1.794033,102.6135
5091,43:27.0,12.68758,-23.72256
5291,06:17.0,1.806467,102.585
5091,46:38.0,12.69486,-23.73234
5091,53:07.0,12.70929,-23.75243
4378,50:26.0,25.35502,56.54397
5091,50:04.0,38.96299,-75.19498
5091,16:58.0,12.76266,-23.8262
5091,58:38.0,12.72176,-23.76949
4378,57:53.0,14.204033,52.146267
5291,20:12.0,1.8158,102.564
5291,35:33.0,1.826183,102.5405
5091,07:59.0,38.9632,-75.19482
5091,02:00.0,0.478323,-2.836607
5291,23:35.0,1.89475,102.3875
5091,37:46.0,12.80956,-23.8907
5091,43:48.0,12.82251,-23.90939
5091,47:18.0,12.83023,-23.91983
5091,32:33.0,25.48876,-79.59037
4378,22:00.0,14.68783,53.29735
4378,42:00.0,15.53247,54.4236
5091,59:00.0,0.47819,-2.171955
5091,51:00.0,0.478402,-2.580257
5091,19:00.0,0.478337,-2.682632
5091,53:08.0,12.84264,-23.93728
5091,55:20.0,12.84714,-23.94365
5091,11:46.0,12.751298,-23.810217
4378,31:41.0,23.42028,38.29882
5091,45:46.0,0.478323,-2.34188
4378,25:43.0,-29.56023,31.68597
5091,15:00.0,26.82921,-51.66411
5091,27:17.0,13.04493,-24.21841
5091,17:04.0,38.96357,-75.19473
4378,11:35.0,25.3549,56.54381
5091,22:57.0,12.90675,-24.02579
5091,58:48.0,12.98333,-24.13252
5091,35:00.0,0.478233,-1.454303
5091,40:00.0,0.478355,-2.320157
5291,27:22.0,1.86097,102.46523
5291,55:19.0,1.8789,102.42557
5091,57:19.0,12.97997,-24.12804
5291,25:48.0,1.896133,102.3843
5091,28:38.0,13.04787,-24.22246
5091,13:25.0,12.886272,-23.99735
4378,23:22.0,25.35488,56.54372
5091,23:03.0,38.96396,-75.19466
5091,03:47.0,12.99404,-24.14776
5291,34:30.0,1.900667,102.3739
5291,08:31.0,1.885667,102.409
5091,09:28.0,13.00635,-24.16507
5091,12:37.0,13.01318,-24.17459
5091,49:00.0,0.478268,-2.789343
5291,33:29.0,1.900333,102.3747
5291,13:16.0,1.8883,102.4025
5291,14:23.0,1.889067,102.4005
5091,33:38.0,13.05858,-24.23771
5091,16:48.0,13.02222,-24.18718
5091,37:18.0,13.0666,-24.24895
